# "DislocationAnalysis.counts.BCC" "DislocationAnalysis.counts.CubicDiamond" "DislocationAnalysis.counts.FCC" "DislocationAnalysis.counts.HCP" "DislocationAnalysis.counts.HexagonalDiamond" "DislocationAnalysis.counts.OTHER" "DislocationAnalysis.length.other" "DislocationAnalysis.total_line_length" "Timestep" "WignerSeitz.interstitial_count" "WignerSeitz.vacancy_count" "DislocationAnalysis.length.1/2<110>" "DislocationAnalysis.length.1/3<111>" "DislocationAnalysis.length.1/6<110>" "DislocationAnalysis.length.1/6<112>" "Frame" "SourceFrame"
0 64000 0 0 0 0 0 0 18150 0 0 0 0 0 0 363 363 
0 64000 0 0 0 0 0 0 18200 0 0 0 0 0 0 364 364 
0 64000 0 0 0 0 0 0 18250 0 0 0 0 0 0 365 365 
0 64000 0 0 0 0 0 0 18300 0 0 0 0 0 0 366 366 
0 64000 0 0 0 0 0 0 18350 0 0 0 0 0 0 367 367 
0 64000 0 0 0 0 0 0 18400 0 0 0 0 0 0 368 368 
0 64000 0 0 0 0 0 0 18450 0 0 0 0 0 0 369 369 
0 64000 0 0 0 0 0 0 18500 0 0 0 0 0 0 370 370 
0 64000 0 0 0 0 0 0 18550 0 0 0 0 0 0 371 371 
0 64000 0 0 0 0 0 0 18600 0 0 0 0 0 0 372 372 
0 64000 0 0 0 0 0 0 18650 0 0 0 0 0 0 373 373 
0 64000 0 0 0 0 0 0 18700 0 0 0 0 0 0 374 374 
0 64000 0 0 0 0 0 0 18750 0 0 0 0 0 0 375 375 
0 64000 0 0 0 0 0 0 18800 0 0 0 0 0 0 376 376 
0 64000 0 0 0 0 0 0 18850 0 0 0 0 0 0 377 377 
0 64000 0 0 0 0 0 0 18900 0 0 0 0 0 0 378 378 
0 64000 0 0 0 0 0 0 18950 0 0 0 0 0 0 379 379 
0 64000 0 0 0 0 0 0 19000 0 0 0 0 0 0 380 380 
0 64000 0 0 0 0 0 0 19050 0 0 0 0 0 0 381 381 
0 64000 0 0 0 0 0 0 19100 0 0 0 0 0 0 382 382 
0 64000 0 0 0 0 0 0 19150 0 0 0 0 0 0 383 383 
0 64000 0 0 0 0 0 0 19200 0 0 0 0 0 0 384 384 
0 64000 0 0 0 0 0 0 19250 0 0 0 0 0 0 385 385 
0 64000 0 0 0 0 0 0 19300 0 0 0 0 0 0 386 386 
0 64000 0 0 0 0 0 0 19350 0 0 0 0 0 0 387 387 
0 64000 0 0 0 0 0 0 19400 0 0 0 0 0 0 388 388 
0 64000 0 0 0 0 0 0 19450 0 0 0 0 0 0 389 389 
0 64000 0 0 0 0 0 0 19500 0 0 0 0 0 0 390 390 
0 64000 0 0 0 0 0 0 19550 0 0 0 0 0 0 391 391 
0 64000 0 0 0 0 0 0 19600 0 0 0 0 0 0 392 392 
0 64000 0 0 0 0 0 0 19650 0 0 0 0 0 0 393 393 
0 64000 0 0 0 0 0 0 19700 0 0 0 0 0 0 394 394 
0 64000 0 0 0 0 0 0 19750 0 0 0 0 0 0 395 395 
0 64000 0 0 0 0 0 0 19800 0 0 0 0 0 0 396 396 
0 64000 0 0 0 0 0 0 19850 0 0 0 0 0 0 397 397 
0 64000 0 0 0 0 0 0 19900 0 0 0 0 0 0 398 398 
0 64000 0 0 0 0 0 0 19950 0 0 0 0 0 0 399 399 
0 64000 0 0 0 0 0 0 20000 0 0 0 0 0 0 400 400 
0 63972 0 0 0 28 0 0 20050 1 1 0 0 0 0 401 401 
0 63954 0 0 0 46 0 0 20100 1 1 0 0 0 0 402 402 
0 63908 0 0 0 92 0 0 20150 3 3 0 0 0 0 403 403 
0 63860 0 0 0 140 0 0 20200 6 6 0 0 0 0 404 404 
0 63824 0 0 0 176 0 0 20250 10 10 0 0 0 0 405 405 
0 63757 0 0 0 243 0 0 20300 12 12 0 0 0 0 406 406 
0 63684 0 0 0 316 0 0 20350 19 19 0 0 0 0 407 407 
0 63597 0 0 0 403 0 0 20400 20 20 0 0 0 0 408 408 
0 63495 0 0 0 505 0 0 20450 29 29 0 0 0 0 409 409 
0 63415 0 0 0 585 0 0 20500 33 33 0 0 0 0 410 410 
0 63287 0 0 0 713 0 0 20550 46 46 0 0 0 0 411 411 
0 63157 0 0 0 843 0 0 20600 56 56 0 0 0 0 412 412 
0 63021 0 0 0 979 0 0 20650 59 59 0 0 0 0 413 413 
0 62898 0 0 0 1102 0 0 20700 71 71 0 0 0 0 414 414 
0 62784 0 0 0 1216 0 0 20750 81 81 0 0 0 0 415 415 
0 62681 0 0 0 1319 0 0 20800 87 87 0 0 0 0 416 416 
0 62521 0 0 0 1479 0 0 20850 100 100 0 0 0 0 417 417 
0 62363 0 0 0 1637 0 0 20900 108 108 0 0 0 0 418 418 
0 62265 0 0 0 1735 0 0 20950 118 118 0 0 0 0 419 419 
0 62204 0 0 0 1796 0 0 21000 131 131 0 0 0 0 420 420 
0 62113 0 0 0 1887 0 0 21050 139 139 0 0 0 0 421 421 
0 62044 0 0 0 1956 0 0 21100 153 153 0 0 0 0 422 422 
0 61994 0 0 0 2006 0 0 21150 166 166 0 0 0 0 423 423 
0 62009 0 0 0 1991 0 0 21200 167 167 0 0 0 0 424 424 
0 62024 0 0 0 1976 0 0 21250 171 171 0 0 0 0 425 425 
0 62075 0 0 0 1925 0 0 21300 175 175 0 0 0 0 426 426 
0 62114 0 0 0 1886 0 0 21350 184 184 0 0 0 0 427 427 
0 62141 0 0 0 1859 0 0 21400 169 169 0 0 0 0 428 428 
0 62181 0 0 0 1819 0 0 21450 169 169 0 0 0 0 429 429 
0 62183 0 0 0 1817 0 0 21500 156 156 0 0 0 0 430 430 
0 62219 0 0 0 1781 0 0 21550 146 146 0 0 0 0 431 431 
0 62225 0 0 0 1775 0 0 21600 141 141 0 0 0 0 432 432 
0 62230 0 0 0 1770 0 0 21650 145 145 0 0 0 0 433 433 
0 62236 0 0 0 1764 0 0 21700 136 136 0 0 0 0 434 434 
0 62281 0 0 0 1719 0 0 21750 138 138 0 0 0 0 435 435 
0 62299 0 0 0 1701 0 0 21800 134 134 0 0 0 0 436 436 
0 62296 0 0 1 1703 0 0 21850 139 139 0 0 0 0 437 437 
0 62313 0 0 0 1687 0 0 21900 124 124 0 0 0 0 438 438 
0 62337 0 0 0 1663 0 0 21950 123 123 0 0 0 0 439 439 
0 62337 0 0 0 1663 0 0 22000 117 117 0 0 0 0 440 440 
0 62360 0 0 0 1640 0 0 22050 115 115 0 0 0 0 441 441 
0 62381 0 0 0 1619 0 0 22100 112 112 0 0 0 0 442 442 
0 62366 0 0 1 1633 0 0 22150 109 109 0 0 0 0 443 443 
0 62383 0 0 0 1617 0 0 22200 116 116 0 0 0 0 444 444 
0 62380 0 0 0 1620 0 0 22250 108 108 0 0 0 0 445 445 
0 62367 0 0 0 1633 0 0 22300 107 107 0 0 0 0 446 446 
0 62345 0 0 0 1655 0 0 22350 104 104 0 0 0 0 447 447 
0 62362 0 0 0 1638 0 0 22400 113 113 0 0 0 0 448 448 
0 62352 0 0 0 1648 0 0 22450 108 108 0 0 0 0 449 449 
0 62381 0 0 0 1619 0 0 22500 105 105 0 0 0 0 450 450 
0 62401 0 0 0 1599 0 0 22550 105 105 0 0 0 0 451 451 
0 62410 0 0 0 1590 0 0 22600 103 103 0 0 0 0 452 452 
0 62389 0 0 0 1611 0 0 22650 96 96 0 0 0 0 453 453 
0 62434 0 0 0 1566 0 0 22700 97 97 0 0 0 0 454 454 
0 62434 0 0 0 1566 0 0 22750 94 94 0 0 0 0 455 455 
0 62480 0 0 0 1520 0 0 22800 90 90 0 0 0 0 456 456 
0 62478 0 0 0 1522 0 0 22850 96 96 0 0 0 0 457 457 
0 62471 0 0 1 1528 0 0 22900 95 95 0 0 0 0 458 458 
0 62483 0 0 1 1516 0 0 22950 95 95 0 0 0 0 459 459 
0 62482 0 0 1 1517 0 0 23000 89 89 0 0 0 0 460 460 
0 62535 0 0 1 1464 0 0 23050 90 90 0 0 0 0 461 461 
0 62521 0 0 1 1478 0 0 23100 86 86 0 0 0 0 462 462 
0 62537 0 0 0 1463 0 0 23150 93 93 0 0 0 0 463 463 
0 62560 0 0 0 1440 0 0 23200 88 88 0 0 0 0 464 464 
0 62557 0 0 1 1442 0 0 23250 84 84 0 0 0 0 465 465 
0 62570 0 0 2 1428 0 0 23300 86 86 0 0 0 0 466 466 
0 62593 0 0 1 1406 0 0 23350 87 87 0 0 0 0 467 467 
0 62588 0 0 0 1412 0 0 23400 83 83 0 0 0 0 468 468 
0 62585 0 0 2 1413 0 0 23450 80 80 0 0 0 0 469 469 
0 62616 0 0 0 1384 0 0 23500 81 81 0 0 0 0 470 470 
0 62607 0 0 0 1393 0 0 23550 80 80 0 0 0 0 471 471 
0 62570 0 0 0 1430 0 0 23600 80 80 0 0 0 0 472 472 
0 62633 0 0 1 1366 0 0 23650 75 75 0 0 0 0 473 473 
0 62627 0 0 0 1373 0 0 23700 69 69 0 0 0 0 474 474 
0 62618 0 0 0 1382 0 0 23750 70 70 0 0 0 0 475 475 
0 62648 0 0 0 1352 0 0 23800 77 77 0 0 0 0 476 476 
0 62651 0 0 1 1348 0 0 23850 76 76 0 0 0 0 477 477 
0 62669 0 0 0 1331 0 0 23900 78 78 0 0 0 0 478 478 
0 62661 0 0 0 1339 0 0 23950 74 74 0 0 0 0 479 479 
0 62660 0 0 0 1340 0 0 24000 69 69 0 0 0 0 480 480 
0 62662 0 0 0 1338 0 0 24050 68 68 0 0 0 0 481 481 
0 62683 0 0 1 1316 0 0 24100 70 70 0 0 0 0 482 482 
0 62672 0 0 0 1328 0 0 24150 81 81 0 0 0 0 483 483 
0 62682 0 0 0 1318 0 0 24200 78 78 0 0 0 0 484 484 
0 62668 0 0 0 1332 0 0 24250 80 80 0 0 0 0 485 485 
0 62683 0 0 0 1317 0 0 24300 75 75 0 0 0 0 486 486 
0 62706 0 0 0 1294 0 0 24350 73 73 0 0 0 0 487 487 
0 62710 0 0 0 1290 0 0 24400 76 76 0 0 0 0 488 488 
0 62725 0 0 0 1275 0 0 24450 78 78 0 0 0 0 489 489 
0 62717 0 0 0 1283 0 0 24500 73 73 0 0 0 0 490 490 
0 62717 0 0 0 1283 0 0 24550 76 76 0 0 0 0 491 491 
0 62719 0 0 0 1281 0 0 24600 74 74 0 0 0 0 492 492 
0 62715 0 0 0 1285 0 0 24650 75 75 0 0 0 0 493 493 
0 62714 0 0 0 1286 0 0 24700 68 68 0 0 0 0 494 494 
0 62730 0 0 0 1270 0 0 24750 64 64 0 0 0 0 495 495 
0 62751 0 0 0 1249 0 0 24800 63 63 0 0 0 0 496 496 
0 62728 0 0 0 1272 0 0 24850 65 65 0 0 0 0 497 497 
0 62747 0 0 0 1253 0 0 24900 68 68 0 0 0 0 498 498 
0 62744 0 0 1 1255 0 0 24950 70 70 0 0 0 0 499 499 
0 62753 0 0 0 1247 0 0 25000 68 68 0 0 0 0 500 500 
0 62731 0 0 1 1268 0 0 25050 69 69 0 0 0 0 501 501 
0 62737 0 0 1 1262 0 0 25100 68 68 0 0 0 0 502 502 
0 62724 0 0 0 1276 0 0 25150 68 68 0 0 0 0 503 503 
0 62732 0 0 0 1268 0 0 25200 75 75 0 0 0 0 504 504 
0 62726 0 0 0 1274 0 0 25250 81 81 0 0 0 0 505 505 
0 62737 0 0 1 1262 0 0 25300 73 73 0 0 0 0 506 506 
0 62717 0 0 1 1282 0 0 25350 73 73 0 0 0 0 507 507 
0 62737 0 0 0 1263 0 0 25400 73 73 0 0 0 0 508 508 
0 62743 0 0 0 1257 0 0 25450 73 73 0 0 0 0 509 509 
0 62747 0 0 1 1252 0 0 25500 72 72 0 0 0 0 510 510 
0 62750 0 0 0 1250 0 0 25550 75 75 0 0 0 0 511 511 
0 62745 0 0 0 1255 0 0 25600 71 71 0 0 0 0 512 512 
0 62750 0 0 0 1250 0 0 25650 70 70 0 0 0 0 513 513 
0 62750 0 0 0 1250 0 0 25700 73 73 0 0 0 0 514 514 
0 62731 0 0 0 1269 0 0 25750 68 68 0 0 0 0 515 515 
0 62749 0 0 1 1250 0 0 25800 71 71 0 0 0 0 516 516 
0 62738 0 0 1 1261 0 0 25850 74 74 0 0 0 0 517 517 
0 62742 0 0 0 1258 0 0 25900 75 75 0 0 0 0 518 518 
0 62730 0 0 2 1268 0 0 25950 72 72 0 0 0 0 519 519 
0 62758 0 0 0 1242 0 0 26000 73 73 0 0 0 0 520 520 
0 62753 0 0 1 1246 0 0 26050 71 71 0 0 0 0 521 521 
0 62778 0 0 1 1221 0 0 26100 62 62 0 0 0 0 522 522 
0 62755 0 0 0 1245 0 0 26150 64 64 0 0 0 0 523 523 
0 62770 0 0 1 1229 0 0 26200 68 68 0 0 0 0 524 524 
0 62762 0 0 0 1238 0 0 26250 68 68 0 0 0 0 525 525 
0 62779 0 0 0 1221 0 0 26300 71 71 0 0 0 0 526 526 
0 62773 0 0 0 1227 0 0 26350 67 67 0 0 0 0 527 527 
0 62784 0 0 0 1216 0 0 26400 59 59 0 0 0 0 528 528 
0 62768 0 0 0 1232 0 0 26450 64 64 0 0 0 0 529 529 
0 62763 0 0 0 1237 0 0 26500 60 60 0 0 0 0 530 530 
0 62798 0 0 1 1201 0 0 26550 65 65 0 0 0 0 531 531 
0 62790 0 0 0 1210 0 0 26600 58 58 0 0 0 0 532 532 
0 62789 0 0 0 1211 0 0 26650 61 61 0 0 0 0 533 533 
0 62781 0 0 0 1219 0 0 26700 57 57 0 0 0 0 534 534 
0 62809 0 0 0 1191 0 0 26750 62 62 0 0 0 0 535 535 
0 62781 0 0 0 1219 0 0 26800 58 58 0 0 0 0 536 536 
0 62799 0 0 0 1201 0 0 26850 60 60 0 0 0 0 537 537 
0 62796 0 0 1 1203 0 0 26900 60 60 0 0 0 0 538 538 
0 62782 0 0 0 1218 0 0 26950 64 64 0 0 0 0 539 539 
0 62770 0 0 0 1230 0 0 27000 62 62 0 0 0 0 540 540 
0 62781 0 0 0 1219 0 0 27050 65 65 0 0 0 0 541 541 
0 62765 0 0 0 1235 0 0 27100 71 71 0 0 0 0 542 542 
0 62768 0 0 0 1232 0 0 27150 70 70 0 0 0 0 543 543 
0 62761 0 0 0 1239 0 0 27200 75 75 0 0 0 0 544 544 
0 62769 0 0 0 1231 0 0 27250 72 72 0 0 0 0 545 545 
0 62768 0 0 0 1232 0 0 27300 75 75 0 0 0 0 546 546 
0 62779 0 0 0 1221 0 0 27350 68 68 0 0 0 0 547 547 
0 62764 0 0 0 1236 0 0 27400 69 69 0 0 0 0 548 548 
0 62774 0 0 0 1226 0 0 27450 65 65 0 0 0 0 549 549 
0 62786 0 0 0 1214 0 0 27500 69 69 0 0 0 0 550 550 
0 62777 0 0 0 1223 0 0 27550 65 65 0 0 0 0 551 551 
0 62802 0 0 0 1198 0 0 27600 67 67 0 0 0 0 552 552 
0 62792 0 0 0 1208 0 0 27650 64 64 0 0 0 0 553 553 
0 62809 0 0 0 1191 0 0 27700 64 64 0 0 0 0 554 554 
0 62807 0 0 0 1193 0 0 27750 64 64 0 0 0 0 555 555 
0 62797 0 0 0 1203 0 0 27800 63 63 0 0 0 0 556 556 
0 62802 0 0 0 1198 0 0 27850 61 61 0 0 0 0 557 557 
0 62786 0 0 0 1214 0 0 27900 64 64 0 0 0 0 558 558 
0 62776 0 0 0 1224 0 0 27950 63 63 0 0 0 0 559 559 
0 62784 0 0 0 1216 0 0 28000 71 71 0 0 0 0 560 560 
0 62803 0 0 0 1197 0 0 28050 71 71 0 0 0 0 561 561 
0 62777 0 0 0 1223 0 0 28100 71 71 0 0 0 0 562 562 
0 62762 0 0 0 1238 0 0 28150 71 71 0 0 0 0 563 563 
0 62755 0 0 0 1245 0 0 28200 70 70 0 0 0 0 564 564 
0 62763 0 0 0 1237 0 0 28250 66 66 0 0 0 0 565 565 
0 62767 0 0 0 1233 0 0 28300 67 67 0 0 0 0 566 566 
0 62783 0 0 0 1217 0 0 28350 71 71 0 0 0 0 567 567 
0 62798 0 0 0 1202 0 0 28400 61 61 0 0 0 0 568 568 
0 62807 0 0 0 1193 0 0 28450 59 59 0 0 0 0 569 569 
0 62787 0 0 0 1213 0 0 28500 61 61 0 0 0 0 570 570 
0 62785 0 0 0 1215 0 0 28550 58 58 0 0 0 0 571 571 
0 62765 0 0 0 1235 0 0 28600 58 58 0 0 0 0 572 572 
0 62803 0 0 0 1197 0 0 28650 61 61 0 0 0 0 573 573 
0 62789 0 0 0 1211 0 0 28700 60 60 0 0 0 0 574 574 
0 62798 0 0 0 1202 0 0 28750 61 61 0 0 0 0 575 575 
0 62814 0 0 0 1186 0 0 28800 64 64 0 0 0 0 576 576 
0 62813 0 0 0 1187 0 0 28850 66 66 0 0 0 0 577 577 
0 62789 0 0 0 1211 0 0 28900 64 64 0 0 0 0 578 578 
0 62802 0 0 0 1198 0 0 28950 67 67 0 0 0 0 579 579 
0 62787 0 0 0 1213 0 0 29000 63 63 0 0 0 0 580 580 
0 62792 0 0 0 1208 0 0 29050 60 60 0 0 0 0 581 581 
0 62810 0 0 0 1190 0 0 29100 66 66 0 0 0 0 582 582 
0 62804 0 0 0 1196 0 0 29150 64 64 0 0 0 0 583 583 
0 62805 0 0 0 1195 0 0 29200 65 65 0 0 0 0 584 584 
0 62804 0 0 0 1196 0 0 29250 65 65 0 0 0 0 585 585 
0 62792 0 0 0 1208 0 0 29300 69 69 0 0 0 0 586 586 
0 62794 0 0 0 1206 0 0 29350 68 68 0 0 0 0 587 587 
0 62788 0 0 0 1212 0 0 29400 65 65 0 0 0 0 588 588 
0 62786 0 0 1 1213 0 0 29450 64 64 0 0 0 0 589 589 
0 62788 0 0 0 1212 0 0 29500 70 70 0 0 0 0 590 590 
0 62788 0 0 0 1212 0 0 29550 72 72 0 0 0 0 591 591 
0 62781 0 0 0 1219 0 0 29600 71 71 0 0 0 0 592 592 
0 62801 0 0 0 1199 0 0 29650 69 69 0 0 0 0 593 593 
0 62803 0 0 0 1197 0 0 29700 64 64 0 0 0 0 594 594 
0 62801 0 0 0 1199 0 0 29750 68 68 0 0 0 0 595 595 
0 62785 0 0 0 1215 0 0 29800 65 65 0 0 0 0 596 596 
0 62793 0 0 0 1207 0 0 29850 60 60 0 0 0 0 597 597 
0 62796 0 0 0 1204 0 0 29900 63 63 0 0 0 0 598 598 
0 62788 0 0 0 1212 0 0 29950 61 61 0 0 0 0 599 599 
0 62806 0 0 0 1194 0 0 30000 62 62 0 0 0 0 600 600 
0 62824 0 0 0 1176 0 0 30050 61 61 0 0 0 0 601 601 
0 62792 0 0 0 1208 0 0 30100 63 63 0 0 0 0 602 602 
0 62806 0 0 0 1194 0 0 30150 65 65 0 0 0 0 603 603 
0 62804 0 0 0 1196 0 0 30200 61 61 0 0 0 0 604 604 
0 62814 0 0 0 1186 0 0 30250 66 66 0 0 0 0 605 605 
0 62828 0 0 0 1172 0 0 30300 62 62 0 0 0 0 606 606 
0 62801 0 0 0 1199 0 0 30350 62 62 0 0 0 0 607 607 
0 62803 0 0 0 1197 0 0 30400 67 67 0 0 0 0 608 608 
0 62798 0 0 0 1202 0 0 30450 67 67 0 0 0 0 609 609 
0 62804 0 0 0 1196 0 0 30500 64 64 0 0 0 0 610 610 
0 62782 0 0 0 1218 0 0 30550 60 60 0 0 0 0 611 611 
0 62795 0 0 0 1205 0 0 30600 61 61 0 0 0 0 612 612 
0 62828 0 0 0 1172 0 0 30650 62 62 0 0 0 0 613 613 
0 62806 0 0 0 1194 0 0 30700 62 62 0 0 0 0 614 614 
0 62812 0 0 0 1188 0 0 30750 61 61 0 0 0 0 615 615 
0 62800 0 0 0 1200 0 0 30800 60 60 0 0 0 0 616 616 
0 62791 0 0 0 1209 0 0 30850 67 67 0 0 0 0 617 617 
0 62789 0 0 0 1211 0 0 30900 62 62 0 0 0 0 618 618 
0 62791 0 0 0 1209 0 0 30950 66 66 0 0 0 0 619 619 
0 62812 0 0 0 1188 0 0 31000 62 62 0 0 0 0 620 620 
0 62807 0 0 0 1193 0 0 31050 61 61 0 0 0 0 621 621 
0 62810 0 0 0 1190 0 0 31100 63 63 0 0 0 0 622 622 
0 62799 0 0 0 1201 0 0 31150 66 66 0 0 0 0 623 623 
0 62796 0 0 0 1204 0 0 31200 62 62 0 0 0 0 624 624 
0 62790 0 0 0 1210 0 0 31250 64 64 0 0 0 0 625 625 
0 62807 0 0 0 1193 0 0 31300 61 61 0 0 0 0 626 626 
0 62799 0 0 0 1201 0 0 31350 60 60 0 0 0 0 627 627 
0 62821 0 0 0 1179 0 0 31400 62 62 0 0 0 0 628 628 
0 62823 0 0 0 1177 0 0 31450 63 63 0 0 0 0 629 629 
0 62812 0 0 0 1188 0 0 31500 63 63 0 0 0 0 630 630 
0 62793 0 0 0 1207 0 0 31550 64 64 0 0 0 0 631 631 
0 62790 0 0 0 1210 0 0 31600 65 65 0 0 0 0 632 632 
0 62788 0 0 0 1212 0 0 31650 67 67 0 0 0 0 633 633 
0 62785 0 0 0 1215 0 0 31700 66 66 0 0 0 0 634 634 
0 62793 0 0 0 1207 0 0 31750 67 67 0 0 0 0 635 635 
0 62806 0 0 0 1194 0 0 31800 64 64 0 0 0 0 636 636 
0 62789 0 0 0 1211 0 0 31850 67 67 0 0 0 0 637 637 
0 62805 0 0 0 1195 0 0 31900 66 66 0 0 0 0 638 638 
0 62794 0 0 0 1206 0 0 31950 63 63 0 0 0 0 639 639 
0 62799 0 0 0 1201 0 0 32000 67 67 0 0 0 0 640 640 
0 62804 0 0 0 1196 0 0 32050 64 64 0 0 0 0 641 641 
0 62805 0 0 0 1195 0 0 32100 60 60 0 0 0 0 642 642 
0 62815 0 0 0 1185 0 0 32150 59 59 0 0 0 0 643 643 
0 62834 0 0 0 1166 0 0 32200 62 62 0 0 0 0 644 644 
0 62849 0 0 0 1151 0 0 32250 62 62 0 0 0 0 645 645 
0 62816 0 0 0 1184 0 0 32300 59 59 0 0 0 0 646 646 
0 62797 0 0 0 1203 0 0 32350 62 62 0 0 0 0 647 647 
0 62794 0 0 0 1206 0 0 32400 63 63 0 0 0 0 648 648 
0 62796 0 0 0 1204 0 0 32450 61 61 0 0 0 0 649 649 
0 62799 0 0 0 1201 0 0 32500 63 63 0 0 0 0 650 650 
0 62798 0 0 0 1202 0 0 32550 67 67 0 0 0 0 651 651 
0 62786 0 0 0 1214 0 0 32600 66 66 0 0 0 0 652 652 
0 62793 0 0 0 1207 0 0 32650 64 64 0 0 0 0 653 653 
0 62808 0 0 0 1192 0 0 32700 67 67 0 0 0 0 654 654 
0 62830 0 0 0 1170 0 0 32750 63 63 0 0 0 0 655 655 
0 62782 0 0 0 1218 0 0 32800 66 66 0 0 0 0 656 656 
0 62789 0 0 0 1211 0 0 32850 66 66 0 0 0 0 657 657 
0 62817 0 0 0 1183 0 0 32900 61 61 0 0 0 0 658 658 
0 62801 0 0 0 1199 0 0 32950 62 62 0 0 0 0 659 659 
0 62795 0 0 0 1205 0 0 33000 63 63 0 0 0 0 660 660 
0 62807 0 0 0 1193 0 0 33050 63 63 0 0 0 0 661 661 
0 62798 0 0 0 1202 0 0 33100 62 62 0 0 0 0 662 662 
0 62791 0 0 0 1209 0 0 33150 61 61 0 0 0 0 663 663 
0 62812 0 0 0 1188 0 0 33200 64 64 0 0 0 0 664 664 
0 62804 0 0 0 1196 0 0 33250 60 60 0 0 0 0 665 665 
0 62814 0 0 0 1186 0 0 33300 59 59 0 0 0 0 666 666 
0 62834 0 0 0 1166 0 0 33350 62 62 0 0 0 0 667 667 
0 62816 0 0 0 1184 0 0 33400 62 62 0 0 0 0 668 668 
0 62800 0 0 0 1200 0 0 33450 64 64 0 0 0 0 669 669 
0 62807 0 0 0 1193 0 0 33500 63 63 0 0 0 0 670 670 
0 62808 0 0 0 1192 0 0 33550 63 63 0 0 0 0 671 671 
0 62781 0 0 0 1219 0 0 33600 62 62 0 0 0 0 672 672 
0 62794 0 0 0 1206 0 0 33650 64 64 0 0 0 0 673 673 
0 62812 0 0 0 1188 0 0 33700 64 64 0 0 0 0 674 674 
0 62805 0 0 0 1195 0 0 33750 63 63 0 0 0 0 675 675 
0 62824 0 0 0 1176 0 0 33800 58 58 0 0 0 0 676 676 
0 62836 0 0 0 1164 0 0 33850 61 61 0 0 0 0 677 677 
0 62818 0 0 0 1182 0 0 33900 63 63 0 0 0 0 678 678 
0 62803 0 0 0 1197 0 0 33950 58 58 0 0 0 0 679 679 
0 62803 0 0 0 1197 0 0 34000 57 57 0 0 0 0 680 680 
0 62815 0 0 0 1185 0 0 34050 59 59 0 0 0 0 681 681 
0 62817 0 0 0 1183 0 0 34100 60 60 0 0 0 0 682 682 
0 62826 0 0 0 1174 0 0 34150 65 65 0 0 0 0 683 683 
0 62823 0 0 0 1177 0 0 34200 63 63 0 0 0 0 684 684 
0 62815 0 0 0 1185 0 0 34250 62 62 0 0 0 0 685 685 
0 62802 0 0 0 1198 0 0 34300 65 65 0 0 0 0 686 686 
0 62825 0 0 0 1175 0 0 34350 68 68 0 0 0 0 687 687 
0 62813 0 0 0 1187 0 0 34400 67 67 0 0 0 0 688 688 
0 62823 0 0 0 1177 0 0 34450 64 64 0 0 0 0 689 689 
0 62810 0 0 0 1190 0 0 34500 66 66 0 0 0 0 690 690 
0 62807 0 0 0 1193 0 0 34550 66 66 0 0 0 0 691 691 
0 62795 0 0 0 1205 0 0 34600 63 63 0 0 0 0 692 692 
0 62799 0 0 0 1201 0 0 34650 63 63 0 0 0 0 693 693 
0 62806 0 0 0 1194 0 0 34700 63 63 0 0 0 0 694 694 
0 62795 0 0 0 1205 0 0 34750 64 64 0 0 0 0 695 695 
0 62817 0 0 0 1183 0 0 34800 65 65 0 0 0 0 696 696 
0 62820 0 0 1 1179 0 0 34850 65 65 0 0 0 0 697 697 
0 62812 0 0 0 1188 0 0 34900 64 64 0 0 0 0 698 698 
0 62823 0 0 0 1177 0 0 34950 63 63 0 0 0 0 699 699 
0 62821 0 0 0 1179 0 0 35000 57 57 0 0 0 0 700 700 
0 62831 0 0 0 1169 0 0 35050 55 55 0 0 0 0 701 701 
0 62834 0 0 0 1166 0 0 35100 59 59 0 0 0 0 702 702 
0 62814 0 0 0 1186 0 0 35150 60 60 0 0 0 0 703 703 
0 62816 0 0 0 1184 0 0 35200 62 62 0 0 0 0 704 704 
0 62804 0 0 0 1196 0 0 35250 64 64 0 0 0 0 705 705 
0 62815 0 0 0 1185 0 0 35300 64 64 0 0 0 0 706 706 
0 62817 0 0 0 1183 0 0 35350 65 65 0 0 0 0 707 707 
0 62795 0 0 0 1205 0 0 35400 67 67 0 0 0 0 708 708 
0 62819 0 0 0 1181 0 0 35450 65 65 0 0 0 0 709 709 
0 62790 0 0 0 1210 0 0 35500 66 66 0 0 0 0 710 710 
0 62794 0 0 0 1206 0 0 35550 63 63 0 0 0 0 711 711 
0 62804 0 0 0 1196 0 0 35600 62 62 0 0 0 0 712 712 
0 62797 0 0 0 1203 0 0 35650 64 64 0 0 0 0 713 713 
0 62817 0 0 0 1183 0 0 35700 62 62 0 0 0 0 714 714 
0 62812 0 0 0 1188 0 0 35750 64 64 0 0 0 0 715 715 
0 62837 0 0 0 1163 0 0 35800 65 65 0 0 0 0 716 716 
0 62807 0 0 0 1193 0 0 35850 61 61 0 0 0 0 717 717 
0 62796 0 0 0 1204 0 0 35900 64 64 0 0 0 0 718 718 
0 62801 0 0 0 1199 0 0 35950 65 65 0 0 0 0 719 719 
0 62816 0 0 0 1184 0 0 36000 62 62 0 0 0 0 720 720 
0 62807 0 0 0 1193 0 0 36050 64 64 0 0 0 0 721 721 
0 62808 0 0 0 1192 0 0 36100 68 68 0 0 0 0 722 722 
0 62778 0 0 0 1222 0 0 36150 63 63 0 0 0 0 723 723 
0 62791 0 0 0 1209 0 0 36200 62 62 0 0 0 0 724 724 
